gnupg, https://www.gnupg.org/
khan_caesar, https://www.khanacademy.org/video/caesar-cipher
kahn_OTP, https://www.khanacademy.org/video/one-time-pad
gnupg_swlist, https://www.gnupg.org/related_software/frontends.html
wiki_enigma, http://en.wikipedia.org/wiki/Enigma_machine
cqi_usi, http://cqi.inf.usi.ch/
